State FIPS,Area Name,Occupation Code,Occupation Name,Base Year,Base,Projected Year,Projection,Change,Percent Change,Average Annual Openings
49,Utah,41-3031,"Securities, Commodities, and Financial Services Sales Agents",2014,2930,2024,3860,930,31.4,140
49,Utah,41-3041,Travel Agents,2014,570,2024,650,80,15.2,20
49,Utah,41-3099,"Sales Representatives, Services, All Other",2014,14180,2024,19870,5690,40.1,870
49,Utah,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",2014,4490,2024,5980,1490,33.1,240
49,Utah,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2014,15180,2024,18520,3340,22.1,650
49,Utah,41-9011,Demonstrators and Product Promoters,2014,850,2024,1070,220,26.1,50
49,Utah,41-9021,Real Estate Brokers,2014,390,2024,500,110,27.5,10
49,Utah,41-9022,Real Estate Sales Agents,2014,4600,2024,5770,1170,25.3,150
49,Utah,41-9031,Sales Engineers,2014,570,2024,800,230,40.5,40
49,Utah,41-9041,Telemarketers,2014,3950,2024,4620,670,16.9,160
49,Utah,41-9099,"Sales and Related Workers, All Other",2014,660,2024,880,220,34,30
49,Utah,43-1011,First-Line Supervisors of Office and Administrative Support Workers,2014,15020,2024,19190,4170,27.8,640
49,Utah,43-2011,"Switchboard Operators, Including Answering Service",2014,590,2024,480,-110,-18.4,10
49,Utah,43-2021,Telephone Operators,2014,1100,2024,1070,-30,-2.2,30
49,Utah,43-3011,Bill and Account Collectors,2014,4570,2024,5210,640,14,180
49,Utah,43-3021,Billing and Posting Clerks,2014,4060,2024,5470,1410,34.8,230
49,Utah,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",2014,14520,2024,16030,1510,10.4,300
49,Utah,43-3051,Payroll and Timekeeping Clerks,2014,1510,2024,1750,240,15.8,70
49,Utah,43-3061,Procurement Clerks,2014,900,2024,1000,100,11.1,40
49,Utah,43-3071,Tellers,2014,5180,2024,5670,490,9.5,260
49,Utah,43-4011,Brokerage Clerks,2014,540,2024,680,140,26.2,30
49,Utah,43-4021,Correspondence Clerks,2014,70,2024,70,0,1.5,0
49,Utah,43-4031,"Court, Municipal, and License Clerks",2014,970,2024,1090,120,12.6,20
49,Utah,43-4041,"Credit Authorizers, Checkers, and Clerks",2014,400,2024,450,50,12.5,10
49,Utah,43-4051,Customer Service Representatives,2014,41450,2024,56610,15160,36.6,2540
49,Utah,43-4061,"Eligibility Interviewers, Government Programs",2014,1890,2024,2100,210,11.2,40
49,Utah,43-4071,File Clerks,2014,1110,2024,1180,70,6.6,30
49,Utah,43-4081,"Hotel, Motel, and Resort Desk Clerks",2014,2970,2024,3620,650,22,220
49,Utah,43-4111,"Interviewers, Except Eligibility and Loan",2014,2670,2024,3340,670,25.2,130
49,Utah,43-4121,"Library Assistants, Clerical",2014,1190,2024,1470,280,24.2,70
49,Utah,43-4131,Loan Interviewers and Clerks,2014,3080,2024,3980,900,29.2,140
49,Utah,43-4141,New Accounts Clerks,2014,510,2024,560,50,9.8,20
49,Utah,43-4151,Order Clerks,2014,1590,2024,1960,370,23,80
49,Utah,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",2014,840,2024,950,110,13.4,20
49,Utah,43-4171,Receptionists and Information Clerks,2014,10620,2024,13300,2680,25.3,560
49,Utah,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,2014,5280,2024,5610,330,6.2,100
49,Utah,43-4199,"Information and Record Clerks, All Other",2014,1340,2024,1540,200,14.8,60
49,Utah,43-5011,Cargo and Freight Agents,2014,520,2024,720,200,39.3,40
49,Utah,43-5021,Couriers and Messengers,2014,540,2024,670,130,23.1,20
49,Utah,43-5031,"Police, Fire, and Ambulance Dispatchers",2014,500,2024,560,60,11.4,20
49,Utah,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",2014,1850,2024,2390,540,29.4,100
49,Utah,43-5041,"Meter Readers, Utilities",2014,300,2024,290,-10,-5.9,0
49,Utah,43-5051,Postal Service Clerks,2014,610,2024,680,70,10.7,10
49,Utah,43-5052,Postal Service Mail Carriers,2014,1940,2024,2270,330,16.6,70
49,Utah,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",2014,560,2024,650,90,16.2,20
49,Utah,43-5061,"Production, Planning, and Expediting Clerks",2014,3310,2024,4220,910,27.5,180
49,Utah,43-5071,"Shipping, Receiving, and Traffic Clerks",2014,8550,2024,10520,1970,23,380
49,Utah,43-5081,Stock Clerks and Order Fillers,2014,14940,2024,18090,3150,21,790
49,Utah,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2014,630,2024,770,140,21.5,30
49,Utah,43-6011,Executive Secretaries and Executive Administrative Assistants,2014,5520,2024,6330,810,14.7,140
49,Utah,43-6012,Legal Secretaries,2014,1450,2024,1560,110,7.7,30
49,Utah,43-6013,Medical Secretaries,2014,5330,2024,6930,1600,30.2,220
49,Utah,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2014,28570,2024,35050,6480,22.7,950
49,Utah,43-9011,Computer Operators,2014,330,2024,310,-20,-7.2,0
49,Utah,43-9021,Data Entry Keyers,2014,4130,2024,4700,570,13.7,110
49,Utah,43-9022,Word Processors and Typists,2014,710,2024,730,20,3.7,10
49,Utah,43-9041,Insurance Claims and Policy Processing Clerks,2014,1440,2024,1840,400,27.8,70
49,Utah,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",2014,1650,2024,1630,-20,-1.2,40
49,Utah,43-9061,"Office Clerks, General",2014,23790,2024,28960,5170,21.7,1030
49,Utah,43-9071,"Office Machine Operators, Except Computer",2014,500,2024,450,-50,-9.7,10
49,Utah,43-9111,Statistical Assistants,2014,110,2024,110,0,2.7,0
49,Utah,43-9199,"Office and Administrative Support Workers, All Other",2014,2210,2024,3060,850,38.3,140
49,Utah,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2014,160,2024,180,20,13.6,10
49,Utah,45-2021,Animal Breeders,2014,40,2024,50,10,23.1,0
49,Utah,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2014,1800,2024,2030,230,12.8,70
49,Utah,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",2014,1440,2024,1740,300,20.7,70
49,Utah,45-4011,Forest and Conservation Workers,2014,30,2024,40,10,30,0
49,Utah,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,2014,7920,2024,10510,2590,32.7,320
49,Utah,47-2011,Boilermakers,2014,140,2024,190,50,32.9,10
49,Utah,47-2021,Brickmasons and Blockmasons,2014,1660,2024,2490,830,50.6,100
49,Utah,47-2022,Stonemasons,2014,260,2024,390,130,50.6,20
49,Utah,47-2031,Carpenters,2014,12740,2024,17180,4440,34.9,590
49,Utah,47-2041,Carpet Installers,2014,580,2024,750,170,28.9,20
49,Utah,47-2044,Tile and Marble Setters,2014,1660,2024,2290,630,38.3,90
49,Utah,47-2051,Cement Masons and Concrete Finishers,2014,2850,2024,4100,1250,44.1,160
49,Utah,47-2061,Construction Laborers,2014,15400,2024,21110,5710,37.1,880
49,Utah,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",2014,270,2024,350,80,29.7,10
49,Utah,47-2073,Operating Engineers and Other Construction Equipment Operators,2014,5310,2024,6550,1240,23.5,210
49,Utah,47-2081,Drywall and Ceiling Tile Installers,2014,2300,2024,3190,890,38.6,100
49,Utah,47-2082,Tapers,2014,470,2024,660,190,39.6,20
49,Utah,47-2111,Electricians,2014,7320,2024,9730,2410,33,360
49,Utah,47-2121,Glaziers,2014,420,2024,510,90,22.7,20
49,Utah,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",2014,230,2024,310,80,34.8,20
49,Utah,47-2132,"Insulation Workers, Mechanical",2014,240,2024,320,80,36.9,20
49,Utah,47-2141,"Painters, Construction and Maintenance",2014,3750,2024,5090,1340,35.8,190
49,Utah,47-2142,Paperhangers,2014,60,2024,70,10,28.6,0
49,Utah,47-2151,Pipelayers,2014,430,2024,540,110,24,20
49,Utah,47-2152,"Plumbers, Pipefitters, and Steamfitters",2014,5430,2024,7050,1620,29.9,240
49,Utah,47-2161,Plasterers and Stucco Masons,2014,540,2024,790,250,46.7,30
49,Utah,47-2181,Roofers,2014,1720,2024,2350,630,36.7,90
49,Utah,47-2211,Sheet Metal Workers,2014,1880,2024,2320,440,23.7,90
49,Utah,47-2221,Structural Iron and Steel Workers,2014,1460,2024,1890,430,29.5,70
49,Utah,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2014,520,2024,780,260,49.7,30
49,Utah,47-3012,Helpers--Carpenters,2014,260,2024,370,110,42,10
49,Utah,47-3013,Helpers--Electricians,2014,870,2024,1280,410,46.8,50
49,Utah,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",2014,390,2024,570,180,47,20
49,Utah,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2014,450,2024,630,180,39.4,20
49,Utah,47-4011,Construction and Building Inspectors,2014,1070,2024,1450,380,36.3,70
49,Utah,47-4021,Elevator Installers and Repairers,2014,230,2024,290,60,26,10
49,Utah,47-4031,Fence Erectors,2014,370,2024,490,120,33.6,20
49,Utah,47-4041,Hazardous Materials Removal Workers,2014,340,2024,410,70,18,10
49,Utah,47-4051,Highway Maintenance Workers,2014,930,2024,1040,110,12.6,40
49,Utah,47-4061,Rail-Track Laying and Maintenance Equipment Operators,2014,110,2024,130,20,18.2,10
49,Utah,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,2014,420,2024,560,140,31.6,20
49,Utah,47-4099,"Construction and Related Workers, All Other",2014,40,2024,50,10,18.6,0
49,Utah,47-5011,"Derrick Operators, Oil and Gas",2014,240,2024,250,10,2.1,10
49,Utah,47-5012,"Rotary Drill Operators, Oil and Gas",2014,380,2024,400,20,3.1,10
49,Utah,47-5013,"Service Unit Operators, Oil, Gas, and Mining",2014,1120,2024,1080,-40,-3.6,40
49,Utah,47-5021,"Earth Drillers, Except Oil and Gas",2014,330,2024,420,90,25.3,20
49,Utah,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",2014,80,2024,90,10,12.7,0
49,Utah,47-5042,Mine Cutting and Channeling Machine Operators,2014,190,2024,200,10,4.2,0
49,Utah,47-5061,"Roof Bolters, Mining",2014,70,2024,60,-10,-19.4,0
49,Utah,47-5071,"Roustabouts, Oil and Gas",2014,1140,2024,1120,-20,-1.9,20
49,Utah,47-5081,Helpers--Extraction Workers,2014,150,2024,180,30,20.4,0
49,Utah,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",2014,4450,2024,5520,1070,24.2,200
49,Utah,49-2011,"Computer, Automated Teller, and Office Machine Repairers",2014,1540,2024,1900,360,23.3,60
49,Utah,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2014,2250,2024,2870,620,27.7,80
49,Utah,49-2091,Avionics Technicians,2014,230,2024,290,60,26.1,10
49,Utah,49-2092,"Electric Motor, Power Tool, and Related Repairers",2014,200,2024,220,20,6.9,10
49,Utah,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2014,770,2024,920,150,20.2,30
49,Utah,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2014,290,2024,310,20,4.8,10
49,Utah,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",2014,70,2024,50,-20,-31.9,0
49,Utah,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,2014,180,2024,240,60,30.4,10
49,Utah,49-2098,Security and Fire Alarm Systems Installers,2014,690,2024,940,250,36.5,40
49,Utah,49-3011,Aircraft Mechanics and Service Technicians,2014,1650,2024,2000,350,21.1,70
49,Utah,49-3021,Automotive Body and Related Repairers,2014,1520,2024,2010,490,31.6,80
49,Utah,49-3023,Automotive Service Technicians and Mechanics,2014,7620,2024,9510,1890,24.8,390
49,Utah,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,2014,2930,2024,3800,870,29.7,140
49,Utah,49-3041,Farm Equipment Mechanics and Service Technicians,2014,210,2024,280,70,34.3,10
49,Utah,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",2014,1950,2024,2350,400,20.4,90
49,Utah,49-3043,Rail Car Repairers,2014,240,2024,320,80,29.6,10
49,Utah,49-3051,Motorboat Mechanics and Service Technicians,2014,290,2024,350,60,19.5,10
49,Utah,49-3052,Motorcycle Mechanics,2014,230,2024,290,60,25.4,10
49,Utah,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,2014,330,2024,400,70,21.5,10
49,Utah,49-3092,Recreational Vehicle Service Technicians,2014,160,2024,190,30,20,10
49,Utah,49-3093,Tire Repairers and Changers,2014,1480,2024,1790,310,21.5,80
49,Utah,49-9011,Mechanical Door Repairers,2014,380,2024,520,140,37.9,30
49,Utah,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",2014,480,2024,550,70,16.2,30
49,Utah,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2014,2870,2024,3840,970,33.8,140
49,Utah,49-9031,Home Appliance Repairers,2014,520,2024,620,100,19.3,20
49,Utah,49-9041,Industrial Machinery Mechanics,2014,3310,2024,4540,1230,37.1,210
49,Utah,49-9043,"Maintenance Workers, Machinery",2014,1080,2024,1420,340,31.9,50
49,Utah,49-9044,Millwrights,2014,220,2024,260,40,17,10
49,Utah,49-9051,Electrical Power-Line Installers and Repairers,2014,660,2024,870,210,33.1,50
49,Utah,49-9052,Telecommunications Line Installers and Repairers,2014,960,2024,1270,310,32.6,50
49,Utah,49-9062,Medical Equipment Repairers,2014,560,2024,680,120,22.6,20
49,Utah,49-9063,Musical Instrument Repairers and Tuners,2014,150,2024,180,30,18.9,0
49,Utah,49-9069,"Precision Instrument and Equipment Repairers, All Other",2014,210,2024,310,100,50.7,10
49,Utah,49-9071,"Maintenance and Repair Workers, General",2014,11340,2024,14080,2740,24.2,570
49,Utah,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",2014,450,2024,500,50,11.6,10
49,Utah,49-9094,Locksmiths and Safe Repairers,2014,180,2024,180,0,0,10
49,Utah,49-9096,Riggers,2014,240,2024,300,60,25.7,10
49,Utah,49-9097,Signal and Track Switch Repairers,2014,150,2024,170,20,13.3,0
49,Utah,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",2014,1050,2024,1290,240,22.4,60
49,Utah,49-9099,"Installation, Maintenance, and Repair Workers, All Other",2014,1190,2024,1480,290,25.2,50
49,Utah,51-1011,First-Line Supervisors of Production and Operating Workers,2014,5930,2024,7200,1270,21.4,220
49,Utah,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2014,230,2024,330,100,42.8,20
49,Utah,51-2022,Electrical and Electronic Equipment Assemblers,2014,2380,2024,2640,260,11,60
49,Utah,51-2023,Electromechanical Equipment Assemblers,2014,170,2024,180,10,5.3,0
49,Utah,51-2031,Engine and Other Machine Assemblers,2014,170,2024,210,40,22.8,10
49,Utah,51-2041,Structural Metal Fabricators and Fitters,2014,1040,2024,1300,260,24.9,40
49,Utah,51-2092,Team Assemblers,2014,12870,2024,16760,3890,30.2,670
49,Utah,51-2099,"Assemblers and Fabricators, All Other",2014,1210,2024,1690,480,39.5,70
49,Utah,51-3011,Bakers,2014,1980,2024,2360,380,19.3,80
49,Utah,51-3021,Butchers and Meat Cutters,2014,1020,2024,1200,180,17.5,40
49,Utah,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",2014,740,2024,830,90,12.6,20
49,Utah,51-3023,Slaughterers and Meat Packers,2014,1170,2024,1330,160,14.2,40
49,Utah,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",2014,310,2024,350,40,13,10
49,Utah,51-3092,Food Batchmakers,2014,2930,2024,3290,360,12.4,100
49,Utah,51-3093,Food Cooking Machine Operators and Tenders,2014,110,2024,130,20,15.7,0
49,Utah,51-3099,"Food Processing Workers, All Other",2014,190,2024,230,40,24.3,10
49,Utah,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",2014,1150,2024,1650,500,44.1,80
49,Utah,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",2014,180,2024,260,80,44.1,10
49,Utah,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",2014,470,2024,510,40,9.4,20
49,Utah,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2014,50,2024,50,0,-2.1,0
49,Utah,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",2014,200,2024,200,0,4.1,10
49,Utah,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2014,1190,2024,1230,40,3.5,20
49,Utah,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2014,60,2024,60,0,-8.3,0
49,Utah,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2014,490,2024,480,-10,-1.8,20
49,Utah,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2014,60,2024,60,0,0,0
49,Utah,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2014,110,2024,100,-10,-9.8,0
49,Utah,51-4041,Machinists,2014,3580,2024,4860,1280,35.8,230
49,Utah,51-4051,Metal-Refining Furnace Operators and Tenders,2014,850,2024,840,-10,-0.8,30
49,Utah,51-4052,"Pourers and Casters, Metal",2014,130,2024,140,10,1.5,10
49,Utah,51-4071,Foundry Mold and Coremakers,2014,210,2024,210,0,0,0
49,Utah,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",2014,2120,2024,2130,10,0.6,40
49,Utah,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2014,1350,2024,1810,460,34.5,70
49,Utah,51-4111,Tool and Die Makers,2014,190,2024,210,20,10.2,0
49,Utah,51-4121,"Welders, Cutters, Solderers, and Brazers",2014,5150,2024,6540,1390,26.9,290
49,Utah,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2014,180,2024,180,0,-2.8,0
49,Utah,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",2014,220,2024,220,0,0.5,0
49,Utah,51-4192,"Layout Workers, Metal and Plastic",2014,50,2024,60,10,3.7,0
49,Utah,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",2014,160,2024,160,0,3.8,0
49,Utah,51-4199,"Metal Workers and Plastic Workers, All Other",2014,90,2024,100,10,10.5,0
49,Utah,51-5111,Prepress Technicians and Workers,2014,320,2024,280,-40,-12.7,10
49,Utah,51-5112,Printing Press Operators,2014,1860,2024,2020,160,8.8,50
49,Utah,51-5113,Print Binding and Finishing Workers,2014,1130,2024,1160,30,2.4,30
49,Utah,51-6011,Laundry and Dry-Cleaning Workers,2014,1980,2024,2320,340,17.1,60
49,Utah,51-6021,"Pressers, Textile, Garment, and Related Materials",2014,290,2024,320,30,9.6,10
49,Utah,51-6031,Sewing Machine Operators,2014,1310,2024,1360,50,3.3,10
49,Utah,51-6041,Shoe and Leather Workers and Repairers,2014,120,2024,150,30,25.6,0
49,Utah,51-6052,"Tailors, Dressmakers, and Custom Sewers",2014,370,2024,420,50,14.2,20
49,Utah,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,2014,70,2024,80,10,25.8,0
49,Utah,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2014,70,2024,80,10,2.7,0
49,Utah,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",2014,90,2024,120,30,33,0
49,Utah,51-6093,Upholsterers,2014,110,2024,130,20,19.6,0
49,Utah,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",2014,130,2024,160,30,28.1,0
49,Utah,51-7011,Cabinetmakers and Bench Carpenters,2014,1890,2024,2310,420,22.3,60
49,Utah,51-7021,Furniture Finishers,2014,230,2024,270,40,17.5,10
49,Utah,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",2014,170,2024,240,70,37.6,10
49,Utah,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2014,700,2024,910,210,29.9,30
49,Utah,51-7099,"Woodworkers, All Other",2014,30,2024,40,10,11.8,0
49,Utah,51-8012,Power Distributors and Dispatchers,2014,100,2024,100,0,6.1,0
49,Utah,51-8013,Power Plant Operators,2014,370,2024,380,10,3.2,20
49,Utah,51-8021,Stationary Engineers and Boiler Operators,2014,230,2024,280,50,20.6,10
49,Utah,51-8031,Water and Wastewater Treatment Plant and System Operators,2014,1330,2024,1650,320,23.9,70
49,Utah,51-8091,Chemical Plant and System Operators,2014,50,2024,60,10,19.2,0
49,Utah,51-8092,Gas Plant Operators,2014,140,2024,150,10,2.1,10
49,Utah,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",2014,900,2024,1000,100,10.8,40
49,Utah,51-8099,"Plant and System Operators, All Other",2014,80,2024,100,20,22.2,0
49,Utah,51-9011,Chemical Equipment Operators and Tenders,2014,790,2024,1030,240,30.7,50
49,Utah,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2014,280,2024,340,60,20.9,10
